,name,description
317,VizWiz_train_000000000390.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.03125}, {'name': 'abstract_net', 'score': 0.53515625}, {'name': 'abstract_texture', 'score': 0.26171875}, {'name': 'others_', 'score': 0.00390625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.22506672143936157, 'racyScore': 0.24189697206020355}, 'color': {'dominantColorForeground': 'Brown', 'dominantColorBackground': 'Brown', 'dominantColors': ['Brown', 'Grey'], 'accentColor': '4B2407', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'stocking', 'confidence': 0.34461671113967896}, {'name': 'fishnet', 'confidence': 0.06234815716743469}, {'name': 'knit', 'confidence': 0.04870125278830528}, {'name': 'closeup', 'confidence': 0.04276911914348602}, {'name': 'micro', 'confidence': 0.04157538712024689}, {'name': 'sock', 'confidence': 0.03948185220360756}], 'description': {'tags': ['table', 'hanging', 'white', 'close', 'man', 'large', 'food', 'room', 'group', 'shower', 'standing'], 'captions': [{'text': 'a close up of a white wall', 'confidence': 0.46896567329050837}]}, 'faces': [], 'requestId': 'e2e7271a-d8b6-404c-9539-30475999f0e3', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
318,VizWiz_train_000000000391.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.0078125}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.0171327106654644, 'racyScore': 0.022619936615228653}, 'color': {'dominantColorForeground': 'Black', 'dominantColorBackground': 'Red', 'dominantColors': ['Black', 'Red', 'Grey'], 'accentColor': '9C1A10', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'outdoor', 'confidence': 0.9087026119232178}, {'name': 'flag', 'confidence': 0.9087026119232178}, {'name': 'abstract', 'confidence': 0.2027036734948536}, {'name': 'ornament', 'confidence': 0.18167441338199714}], 'description': {'tags': ['outdoor', 'building', 'red', 'train', 'white', 'man', 'front', 'sign', 'player', 'field', 'baseball', 'standing', 'stop', 'black', 'walking', 'large', 'bus', 'street', 'ball'], 'captions': [{'text': 'a red and white sign', 'confidence': 0.48795194709867057}]}, 'faces': [], 'requestId': 'bea81f57-b597-4aab-9b63-9ae3927ff8c6', 'metadata': {'width': 1936, 'height': 2592, 'format': 'Jpeg'}}"
319,VizWiz_train_000000000393.jpg,"{'categories': [{'name': 'sky_cloud', 'score': 0.921875}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.002497355919331312, 'racyScore': 0.0031283285934478045}, 'color': {'dominantColorForeground': 'Black', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'Black'], 'accentColor': '130E06', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'sky', 'confidence': 0.9998192191123962}, {'name': 'outdoor', 'confidence': 0.9994503855705261}, {'name': 'clouds', 'confidence': 0.3729066550731659}, {'name': 'cloudy', 'confidence': 0.3240385353565216}, {'name': 'day', 'confidence': 0.12027473002672195}, {'name': 'cloud', 'confidence': 0.12027473002672194}, {'name': 'sunset', 'confidence': 0.06018122339349252}, {'name': 'nature', 'confidence': 0.03344948501518137}, {'name': 'landscape', 'confidence': 0.024174440003698817}], 'description': {'tags': ['outdoor', 'grass', 'clouds', 'cloudy', 'sunset', 'sun', 'water', 'field', 'track', 'sky', 'large', 'train', 'street', 'man', 'road', 'city', 'red', 'white', 'flying', 'traffic', 'tree', 'riding', 'grassy', 'airplane', 'standing', 'sign', 'air'], 'captions': [{'text': 'clouds in the sky', 'confidence': 0.8956709329421135}]}, 'faces': [], 'requestId': '919b2184-67ae-4fb9-b86a-7693f418be75', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
320,VizWiz_train_000000000394.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.203125}, {'name': 'abstract_shape', 'score': 0.1171875}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.012915481813251972, 'racyScore': 0.015672903507947922}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '614B39', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'texture', 'confidence': 0.39642512798309326}, {'name': 'abstract', 'confidence': 0.07954791188240051}, {'name': 'art', 'confidence': 0.036137714982032776}, {'name': 'weaving', 'confidence': 0.03175933286547661}], 'description': {'tags': ['clothing', 'standing', 'man', 'green', 'bird', 'white', 'bed', 'wearing', 'covered', 'yellow', 'blue', 'cat', 'holding', 'luggage'], 'captions': [{'text': 'a close up of a person', 'confidence': 0.5489677237543664}]}, 'faces': [], 'requestId': 'e2f6b4a8-aad4-42e8-9581-36af1b6a4680', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
321,VizWiz_train_000000000395.jpg,"{'categories': [{'name': 'others_', 'score': 0.00390625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.0048547652550041676, 'racyScore': 0.007284537889063358}, 'color': {'dominantColorForeground': 'Orange', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'Black'], 'accentColor': 'C71304', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'bottle', 'confidence': 0.04879714921116829}, {'name': 'art', 'confidence': 0.03825579956173897}, {'name': 'water', 'confidence': 0.037222493439912796}], 'description': {'tags': ['sitting', 'red', 'covered', 'old', 'black', 'sign', 'street', 'fire', 'night'], 'captions': [{'text': 'a black and red sign on a wall', 'confidence': 0.3900129832375898}]}, 'faces': [], 'requestId': '813b29e3-4812-47a8-8e19-ce6447e8ed28', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
322,VizWiz_train_000000000396.jpg,"{'categories': [{'name': 'plant_flower', 'score': 0.59765625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.0072204493917524815, 'racyScore': 0.011507555842399597}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'Black', 'dominantColors': ['White', 'Black'], 'accentColor': '466930', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9699212312698364}, {'name': 'flower', 'confidence': 0.9033589959144592}, {'name': 'plant', 'confidence': 0.8322563171386719}, {'name': 'food', 'confidence': 0.19200070093911037}, {'name': 'horticulture', 'confidence': 0.13843945999215432}], 'description': {'tags': ['indoor', 'table', 'flower', 'sitting', 'vase', 'cake', 'purple', 'little', 'holding', 'white', 'group', 'plate', 'large', 'food'], 'captions': [{'text': 'a vase of flowers on a table', 'confidence': 0.92738358838324}]}, 'faces': [], 'requestId': '3933a3b6-eb0c-4b4e-bc6b-9796622c79b9', 'metadata': {'width': 306, 'height': 408, 'format': 'Jpeg'}}"
323,VizWiz_train_000000000397.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.03125}, {'name': 'outdoor_', 'score': 0.0078125, 'detail': {'landmarks': []}}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.0040448871441185474, 'racyScore': 0.15131258964538574}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'White', 'dominantColors': ['White'], 'accentColor': '666666', 'isBwImg': True, 'isBWImg': True}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'algebra', 'confidence': 0.1502358764410019}, {'name': 'black and white', 'confidence': 0.09548080712556839}, {'name': 'typography', 'confidence': 0.08246768265962601}, {'name': 'design', 'confidence': 0.07583040744066238}, {'name': 'minimalist', 'confidence': 0.04009835049510002}, {'name': 'vector', 'confidence': 0.03384079784154892}, {'name': 'monochrome', 'confidence': 0.03377144783735275}, {'name': 'art', 'confidence': 0.03044319897890091}], 'description': {'tags': [], 'captions': [{'text': 'a close up of a logo', 'confidence': 0.88499062685789}]}, 'faces': [], 'requestId': '841e300f-4574-44f5-8b59-a9de7e4303c2', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
324,VizWiz_train_000000000398.jpg,"{'categories': [{'name': 'text_', 'score': 0.33984375}, {'name': 'text_menu', 'score': 0.5703125}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.001871606451459229, 'racyScore': 0.002578048501163721}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'Brown'], 'accentColor': '644911', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'text', 'confidence': 0.9204168915748596}, {'name': 'menu', 'confidence': 0.9204168915748596}, {'name': 'display', 'confidence': 0.24512250713507192}, {'name': 'design', 'confidence': 0.17934555184211903}, {'name': 'museum', 'confidence': 0.10808759192921007}], 'description': {'tags': ['text', 'sitting', 'table', 'yellow'], 'captions': [{'text': 'a close up of text on a white surface', 'confidence': 0.7765990052495194}]}, 'faces': [], 'requestId': '9dcb4b22-05da-4db7-9f72-fac5e1a27650', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
325,VizWiz_train_000000000399.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.06640625}, {'name': 'outdoor_', 'score': 0.00390625, 'detail': {'landmarks': []}}, {'name': 'text_menu', 'score': 0.14453125}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.0023635856341570616, 'racyScore': 0.0032861498184502125}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey', 'Black', 'White'], 'accentColor': '1D89AE', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'electronics', 'confidence': 0.746569812297821}, {'name': 'orange', 'confidence': 0.4276356101036072}, {'name': 'laptop', 'confidence': 0.4276356101036072}, {'name': 'dot', 'confidence': 0.2969759803665203}, {'name': 'design', 'confidence': 0.26219538425429273}, {'name': 'mac', 'confidence': 0.2462437794914707}, {'name': 'computer', 'confidence': 0.17441892587579302}, {'name': 'water', 'confidence': 0.16855629841376407}], 'description': {'tags': ['monitor', 'computer', 'sitting', 'orange', 'laptop', 'table', 'screen', 'open', 'rain', 'keyboard', 'light', 'phone', 'display', 'large', 'man', 'bird', 'white', 'laying', 'mouse', 'air'], 'captions': [{'text': 'a screen shot of a computer', 'confidence': 0.7489072215364009}]}, 'faces': [], 'requestId': 'f5c2c6ee-7f84-491f-a5b6-ea6b8dfa6586', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
326,VizWiz_train_000000000400.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.015625}, {'name': 'abstract_net', 'score': 0.33984375}, {'name': 'others_', 'score': 0.1015625}, {'name': 'outdoor_', 'score': 0.00390625, 'detail': {'landmarks': []}}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.21800638735294342, 'racyScore': 0.2587205469608307}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Grey', 'White'], 'accentColor': '3B5690', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'electronics', 'confidence': 0.9762317538261414}, {'name': 'laptop', 'confidence': 0.966360330581665}, {'name': 'indoor', 'confidence': 0.9606779217720032}, {'name': 'keyboard', 'confidence': 0.8925027251243591}, {'name': 'computer', 'confidence': 0.7511515617370605}, {'name': 'open', 'confidence': 0.5681459307670593}, {'name': 'mac', 'confidence': 0.5681459307670593}, {'name': 'apple', 'confidence': 0.07133003955715418}], 'description': {'tags': ['electronics', 'laptop', 'indoor', 'keyboard', 'sitting', 'computer', 'open', 'front', 'white', 'black', 'table', 'small', 'mouse', 'playing', 'room', 'man', 'cat'], 'captions': [{'text': 'an open laptop computer sitting on top of a keyboard', 'confidence': 0.9286216707084719}]}, 'faces': [], 'requestId': '9f5d8020-ef59-4456-9877-fee226fc0497', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
327,VizWiz_train_000000000401.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.0390625}, {'name': 'people_', 'score': 0.3046875}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.008683622814714909, 'racyScore': 0.013879134319722652}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'White'], 'accentColor': '90543B', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9299561381340027}, {'name': 'book', 'confidence': 0.9299561381340027}, {'name': 'packaging', 'confidence': 0.19649591837533928}, {'name': 'food', 'confidence': 0.1607473768327986}, {'name': 'box', 'confidence': 0.08872929031052819}], 'description': {'tags': ['indoor', 'sitting', 'book', 'table', 'food', 'open', 'laying', 'bed', 'phone'], 'captions': [{'text': 'a close up of a book', 'confidence': 0.5452283300267077}]}, 'faces': [], 'requestId': 'baa47d40-72a3-466b-b3da-f30ae09adae8', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
328,VizWiz_train_000000000403.jpg,"{'categories': [{'name': 'abstract_shape', 'score': 0.15625}, {'name': 'others_', 'score': 0.24609375}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.011888482607901096, 'racyScore': 0.01563323102891445}, 'color': {'dominantColorForeground': 'Blue', 'dominantColorBackground': 'Brown', 'dominantColors': ['Brown', 'Black'], 'accentColor': 'A59A26', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'table', 'confidence': 0.9936636686325073}, {'name': 'cup', 'confidence': 0.9694789052009583}, {'name': 'indoor', 'confidence': 0.9177353978157043}, {'name': 'drink', 'confidence': 0.7003979086875916}, {'name': 'meal', 'confidence': 0.16195397078990936}, {'name': 'food', 'confidence': 0.16195397078990936}, {'name': 'vacation', 'confidence': 0.02974271728116169}, {'name': 'beer', 'confidence': 0.02163477928925065}, {'name': 'coffee', 'confidence': 0.02159995932152248}], 'description': {'tags': ['table', 'cup', 'indoor', 'food', 'sitting', 'coffee', 'drink', 'plate', 'wooden', 'filled', 'desk', 'bowl', 'water', 'glass', 'sandwich', 'phone', 'eating', 'hot', 'computer', 'blue', 'man'], 'captions': [{'text': 'a cup of coffee on a table', 'confidence': 0.7145754973328068}]}, 'faces': [], 'requestId': 'c0a18d5c-bae8-49e9-8cf8-8371c5458924', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
329,VizWiz_train_000000000404.jpg,"{'categories': [{'name': 'drink_', 'score': 0.96484375}, {'name': 'others_', 'score': 0.0078125}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.015111022628843784, 'racyScore': 0.022105058655142784}, 'color': {'dominantColorForeground': 'White', 'dominantColorBackground': 'Black', 'dominantColors': ['Black'], 'accentColor': '2765A4', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'table', 'confidence': 0.9819570779800415}, {'name': 'indoor', 'confidence': 0.9708959460258484}, {'name': 'glass', 'confidence': 0.36062780022621155}, {'name': 'wine', 'confidence': 0.36062780022621155}, {'name': 'food', 'confidence': 0.13672492292737465}, {'name': 'art', 'confidence': 0.13629166578328492}, {'name': 'champagne', 'confidence': 0.07512340792163552}, {'name': 'cocktail', 'confidence': 0.06791010812713526}, {'name': 'martini', 'confidence': 0.06445457610919074}], 'description': {'tags': ['table', 'indoor', 'sitting', 'wine', 'glass', 'topped', 'counter', 'computer', 'food', 'laptop', 'black', 'glasses', 'desk', 'bowl', 'red', 'laying'], 'captions': [{'text': 'a glass of wine sitting on top of a table', 'confidence': 0.6637413207096559}]}, 'faces': [], 'requestId': '37556ec9-0e60-4e1f-8193-210efb6b6ac7', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
330,VizWiz_train_000000000405.jpg,"{'categories': [{'name': 'text_sign', 'score': 0.28125}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.017917225137352943, 'racyScore': 0.02800644561648369}, 'color': {'dominantColorForeground': 'Orange', 'dominantColorBackground': 'Black', 'dominantColors': [], 'accentColor': '0393C8', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'orange', 'confidence': 0.6971556544303894}, {'name': 'food', 'confidence': 0.6971556544303894}, {'name': 'dame', 'confidence': 0.32617802310371163}, {'name': 'cereal', 'confidence': 0.3097376238852059}, {'name': 'candy', 'confidence': 0.3092883752258161}], 'description': {'tags': ['orange', 'sign', 'hand', 'holding', 'man', 'black', 'large', 'people'], 'captions': [{'text': 'a hand holding up a sign', 'confidence': 0.6701230135762133}]}, 'faces': [{'age': 38, 'gender': 'Male', 'faceRectangle': {'left': 415, 'top': 196, 'width': 99, 'height': 99}}], 'requestId': '77bc7dc8-c3c1-4be3-a15e-c16338bc1ac9', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
331,VizWiz_train_000000000406.jpg,"{'categories': [{'name': 'abstract_rect', 'score': 0.98828125}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.006914590019732714, 'racyScore': 0.007897969335317612}, 'color': {'dominantColorForeground': 'Brown', 'dominantColorBackground': 'Yellow', 'dominantColors': ['Yellow'], 'accentColor': 'AE5108', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'wall', 'confidence': 0.9917718768119812}, {'name': 'indoor', 'confidence': 0.9722954034805298}, {'name': 'yellow', 'confidence': 0.8336443305015564}, {'name': 'painting', 'confidence': 0.5447260737419128}, {'name': 'art', 'confidence': 0.5447260737419128}, {'name': 'museum', 'confidence': 0.17789474347072431}], 'description': {'tags': ['indoor', 'yellow', 'mirror', 'photo', 'painting', 'sink', 'small', 'sitting', 'mounted', 'gold', 'hotel', 'hanging', 'table', 'room', 'white', 'bed', 'large', 'bedroom', 'painted', 'vanity', 'shower', 'standing', 'man'], 'captions': [{'text': 'a painting in a frame hanging on a wall', 'confidence': 0.8188727466344332}]}, 'faces': [], 'requestId': 'fe386613-d5c5-4888-820c-e4f621bfa1fb', 'metadata': {'width': 1936, 'height': 2592, 'format': 'Jpeg'}}"
332,VizWiz_train_000000000407.jpg,"{'categories': [{'name': 'others_', 'score': 0.80859375}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.07188460975885391, 'racyScore': 0.08798716962337494}, 'color': {'dominantColorForeground': 'Brown', 'dominantColorBackground': 'Brown', 'dominantColors': ['Brown'], 'accentColor': 'B37B18', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9925271272659302}, {'name': 'book', 'confidence': 0.9925271272659302}, {'name': 'box', 'confidence': 0.3377898882216142}, {'name': 'video game', 'confidence': 0.12385516503602473}, {'name': 'retro', 'confidence': 0.09334236369974554}], 'description': {'tags': ['indoor', 'sitting', 'table', 'book', 'laptop', 'laying', 'lying', 'small', 'food', 'bed', 'black', 'remote', 'cat', 'computer', 'blue', 'control', 'phone'], 'captions': [{'text': 'a book sitting on top of a bed', 'confidence': 0.6859018230536452}]}, 'faces': [], 'requestId': 'd804cb27-8e4e-473b-aa1d-25efdf65281e', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
333,VizWiz_train_000000000408.jpg,"{'categories': [{'name': 'others_', 'score': 0.00390625}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.003108452772721648, 'racyScore': 0.00678492896258831}, 'color': {'dominantColorForeground': 'Pink', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '993237', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'book', 'confidence': 0.10410887002944946}, {'name': 'candy', 'confidence': 0.10058190673589706}, {'name': 'food', 'confidence': 0.05578634515404701}, {'name': 'art', 'confidence': 0.04550574719905853}], 'description': {'tags': ['food', 'sitting', 'counter', 'red', 'laying'], 'captions': [{'text': 'a stack of flyers on a counter', 'confidence': 0.33306664315977125}]}, 'faces': [], 'requestId': '0fa3f954-a37f-425b-b065-81120148c2b5', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
334,VizWiz_train_000000000409.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.078125}, {'name': 'outdoor_', 'score': 0.00390625, 'detail': {'landmarks': []}}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.003419815097004175, 'racyScore': 0.004746229387819767}, 'color': {'dominantColorForeground': 'Black', 'dominantColorBackground': 'Black', 'dominantColors': ['Black', 'Blue'], 'accentColor': '1B397D', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.949926495552063}, {'name': 'stack', 'confidence': 0.12347975373268127}, {'name': 'design', 'confidence': 0.12347975373268129}, {'name': 'retro', 'confidence': 0.1022559083513142}], 'description': {'tags': ['indoor', 'sitting', 'table', 'monitor', 'box', 'book', 'clock', 'black', 'screen', 'cake', 'white', 'display', 'holding', 'man', 'cat'], 'captions': [{'text': 'a close up of a box', 'confidence': 0.6062432560286918}]}, 'faces': [], 'requestId': '8d46179a-3551-4bc4-9bbd-0ada1ec997d2', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
335,VizWiz_train_000000000410.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.0078125}, {'name': 'others_', 'score': 0.01953125}, {'name': 'outdoor_', 'score': 0.00390625, 'detail': {'landmarks': []}}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.005603088531643152, 'racyScore': 0.006889397278428078}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'White', 'dominantColors': ['White', 'Grey', 'Black'], 'accentColor': '5C4949', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'wall', 'confidence': 0.9951135516166687}, {'name': 'indoor', 'confidence': 0.9943171143531799}, {'name': 'remodel', 'confidence': 0.9943171143531798}, {'name': 'vacation', 'confidence': 0.4744809019718779}, {'name': 'home', 'confidence': 0.44141870039286313}, {'name': 'window', 'confidence': 0.42477753579652944}, {'name': 'house', 'confidence': 0.3157103178963581}, {'name': 'renovation', 'confidence': 0.29751242594406657}, {'name': 'bedroom', 'confidence': 0.20906997162333402}, {'name': 'cat', 'confidence': 0.18489287646532707}], 'description': {'tags': ['indoor', 'sitting', 'small', 'white', 'room', 'door', 'bedroom', 'brown', 'mirror', 'black', 'cat', 'laying', 'bed', 'red', 'sink', 'sleeping'], 'captions': [{'text': 'a bedroom with a bed and a mirror', 'confidence': 0.7111530261022663}]}, 'faces': [], 'requestId': 'a8ffb8b9-099d-4bde-943d-e39102fd9c2e', 'metadata': {'width': 1936, 'height': 2592, 'format': 'Jpeg'}}"
336,VizWiz_train_000000000412.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.00390625}, {'name': 'others_', 'score': 0.00390625}], 'adult': {'isAdultContent': False, 'isRacyContent': True, 'adultScore': 0.6123037338256836, 'racyScore': 0.6325039267539978}, 'color': {'dominantColorForeground': 'Green', 'dominantColorBackground': 'White', 'dominantColors': ['White', 'Green'], 'accentColor': '01CA83', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9742486476898193}, {'name': 'green', 'confidence': 0.940468966960907}, {'name': 'close', 'confidence': 0.37506821751594543}, {'name': 'sock', 'confidence': 0.37506821751594543}, {'name': 'person', 'confidence': 0.26562328669076063}], 'description': {'tags': ['indoor', 'green', 'sitting', 'child', 'doughnut', 'close', 'table', 'small', 'little', 'donut', 'boy', 'wearing', 'shirt', 'baby', 'food', 'young', 'white', 'laying', 'eating', 'holding', 'bed', 'man'], 'captions': [{'text': 'a close up of a baby', 'confidence': 0.6906635287598812}]}, 'faces': [], 'requestId': '2cb7d5a6-099a-4589-a199-c6bc3c5c3568', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
337,VizWiz_train_000000000414.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.01171875}, {'name': 'others_', 'score': 0.01171875}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.018410559743642807, 'racyScore': 0.020701533183455467}, 'color': {'dominantColorForeground': 'Grey', 'dominantColorBackground': 'Grey', 'dominantColors': ['Grey'], 'accentColor': '746E57', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'wall', 'confidence': 0.9969965219497681}, {'name': 'indoor', 'confidence': 0.9789905548095703}, {'name': 'curtain', 'confidence': 0.8878269195556641}, {'name': 'white', 'confidence': 0.6706992983818054}, {'name': 'art', 'confidence': 0.6706992983818054}, {'name': 'monochrome', 'confidence': 0.5281788444091122}, {'name': 'black and white', 'confidence': 0.5246746466432594}, {'name': 'bed', 'confidence': 0.47152207332117124}, {'name': 'fashion', 'confidence': 0.4610242151654114}], 'description': {'tags': ['indoor', 'curtain', 'white', 'shower', 'sitting', 'shirt', 'sink', 'black', 'standing', 'mirror', 'man', 'hanging', 'room', 'table', 'tub', 'bed'], 'captions': [{'text': 'a shower curtain', 'confidence': 0.8405555220550183}]}, 'faces': [], 'requestId': 'acae86ee-33e1-40ce-9cea-c2e2fdf19263', 'metadata': {'width': 1224, 'height': 1632, 'format': 'Jpeg'}}"
338,VizWiz_train_000000000415.jpg,"{'categories': [{'name': 'abstract_', 'score': 0.109375}, {'name': 'others_', 'score': 0.00390625}, {'name': 'outdoor_', 'score': 0.01171875, 'detail': {'landmarks': []}}], 'adult': {'isAdultContent': False, 'isRacyContent': False, 'adultScore': 0.032609932124614716, 'racyScore': 0.038958821445703506}, 'color': {'dominantColorForeground': 'Orange', 'dominantColorBackground': 'Brown', 'dominantColors': ['Brown', 'Orange', 'Black'], 'accentColor': 'CA7801', 'isBwImg': False, 'isBWImg': False}, 'imageType': {'clipArtType': 0, 'lineDrawingType': 0}, 'tags': [{'name': 'indoor', 'confidence': 0.9347694516181946}, {'name': 'close', 'confidence': 0.3809508681297302}, {'name': 'design', 'confidence': 0.3809508681297302}], 'description': {'tags': ['indoor', 'sitting', 'close', 'hand', 'clock', 'laying', 'food'], 'captions': [{'text': 'a close up of a hand', 'confidence': 0.600119479527261}]}, 'faces': [], 'requestId': '96c25bdf-3384-443d-a942-d2fdcd91a0c9', 'metadata': {'width': 968, 'height': 1296, 'format': 'Jpeg'}}"
